event_sample_id,split_group_id,station_id,target_class,split
CONTROL__23067__2025082209,GROUP__23067__0037,23067,NORMAL,train
CONTROL__23067__2025070409,GROUP__23067__0037,23067,NORMAL,train
CONTROL__7120__2025040412,GROUP__7120__0058,7120,NORMAL,train
CONTROL__7120__2025081512,GROUP__7120__0058,7120,NORMAL,train
CONTROL__7121__2025110712,GROUP__7121__0058,7121,NORMAL,validation
CONTROL__7121__2025101012,GROUP__7121__0058,7121,NORMAL,validation
CONTROL__23067__2025090609,GROUP__23067__0038,23067,NORMAL,train
CONTROL__23067__2025053109,GROUP__23067__0038,23067,NORMAL,train
CONTROL__68025__2025020902,GROUP__68025__0044,68025,NORMAL,train
CONTROL__68025__2025033002,GROUP__68025__0044,68025,NORMAL,train
CONTROL__7164__2025102602,GROUP__7164__0019,7164,NORMAL,train
CONTROL__7164__2025070602,GROUP__7164__0019,7164,NORMAL,train
CONTROL__7179__2025062202,GROUP__7179__0085,7179,NORMAL,train
CONTROL__7179__2025081002,GROUP__7179__0085,7179,NORMAL,train
CONTROL__7163__2025082408,GROUP__7163__0039,7163,NORMAL,train
CONTROL__7163__2025083108,GROUP__7163__0039,7163,NORMAL,train
CONTROL__7150__2025020920,GROUP__7150__0006,7150,NORMAL,train
CONTROL__7150__2025051820,GROUP__7150__0006,7150,NORMAL,train
CONTROL__7120__2025081721,GROUP__7120__0059,7120,NORMAL,train
CONTROL__7120__2025021621,GROUP__7120__0059,7120,NORMAL,train
CONTROL__7121__2025050421,GROUP__7121__0059,7121,NORMAL,validation
CONTROL__7121__2025083121,GROUP__7121__0059,7121,NORMAL,validation
CONTROL__29005__2025012622,GROUP__29005__0024,29005,NORMAL,test
CONTROL__29005__2025010522,GROUP__29005__0024,29005,NORMAL,test
CONTROL__7248__2025051823,GROUP__7248__0041,7248,NORMAL,train
CONTROL__7248__2025082423,GROUP__7248__0041,7248,NORMAL,train
CONTROL__50240__2025071403,GROUP__50240__0046,50240,NORMAL,validation
CONTROL__50240__2025060903,GROUP__50240__0046,50240,NORMAL,validation
CONTROL__7270__2025072903,GROUP__7270__0022,7270,NORMAL,train
CONTROL__7270__2025030403,GROUP__7270__0022,7270,NORMAL,train
CONTROL__34016__2025052004,GROUP__34016__0010,34016,NORMAL,train
CONTROL__34016__2025032504,GROUP__34016__0010,34016,NORMAL,train
CONTROL__7163__2025092306,GROUP__7163__0040,7163,NORMAL,train
CONTROL__7163__2025090206,GROUP__7163__0040,7163,NORMAL,train
CONTROL__53004__2025020406,GROUP__53004__0041,53004,NORMAL,train
CONTROL__53004__2025101406,GROUP__53004__0041,53004,NORMAL,train
CONTROL__F3FWY003__2025052019,GROUP__F3FWY003__0041,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025070819,GROUP__F3FWY003__0041,F3FWY003,NORMAL,test
CONTROL__7112__2025040123,GROUP__7112__0058,7112,NORMAL,train
CONTROL__7112__2025100723,GROUP__7112__0058,7112,NORMAL,train
CONTROL__7112__2025070200,GROUP__7112__0058,7112,NORMAL,train
CONTROL__7112__2025073000,GROUP__7112__0058,7112,NORMAL,train
CONTROL__7120__2025110502,GROUP__7120__0060,7120,NORMAL,train
CONTROL__7120__2025072302,GROUP__7120__0060,7120,NORMAL,train
CONTROL__7121__2025112602,GROUP__7121__0060,7121,NORMAL,validation
CONTROL__7121__2025052102,GROUP__7121__0060,7121,NORMAL,validation
CONTROL__9658__2025102903,GROUP__9658__0031,9658,NORMAL,train
CONTROL__9658__2025012203,GROUP__9658__0031,9658,NORMAL,train
CONTROL__9658__2025070903,GROUP__9658__0031,9658,NORMAL,train
CONTROL__9658__2025120303,GROUP__9658__0031,9658,NORMAL,train
CONTROL__7251__2025111903,GROUP__7251__0031,7251,NORMAL,train
CONTROL__7251__2025121703,GROUP__7251__0031,7251,NORMAL,train
CONTROL__7163__2025010105,GROUP__7163__0041,7163,NORMAL,train
CONTROL__7163__2025012905,GROUP__7163__0041,7163,NORMAL,train
CONTROL__7163__2025052105,GROUP__7163__0041,7163,NORMAL,train
CONTROL__7163__2025111905,GROUP__7163__0041,7163,NORMAL,train
CONTROL__53004__2025052106,GROUP__53004__0042,53004,NORMAL,train
CONTROL__53004__2025101506,GROUP__53004__0042,53004,NORMAL,train
CONTROL__51235__2025052120,GROUP__51235__0043,51235,NORMAL,train
CONTROL__51235__2025012220,GROUP__51235__0043,51235,NORMAL,train
CONTROL__9658__2025122420,GROUP__9658__0032,9658,NORMAL,train
CONTROL__9658__2025022620,GROUP__9658__0032,9658,NORMAL,train
CONTROL__7251__2025082023,GROUP__7251__0032,7251,NORMAL,train
CONTROL__7251__2025101523,GROUP__7251__0032,7251,NORMAL,train
CONTROL__50250__2025081401,GROUP__50250__0006,50250,NORMAL,train
CONTROL__50250__2025100201,GROUP__50250__0006,50250,NORMAL,train
CONTROL__50250__2025042401,GROUP__50250__0006,50250,NORMAL,train
CONTROL__50250__2025091801,GROUP__50250__0006,50250,NORMAL,train
CONTROL__53004__2025013006,GROUP__53004__0043,53004,NORMAL,train
CONTROL__53004__2025072406,GROUP__53004__0043,53004,NORMAL,train
CONTROL__T0231__2025091822,GROUP__T0231__0012,T0231,NORMAL,test
CONTROL__T0231__2025080722,GROUP__T0231__0012,T0231,NORMAL,test
CONTROL__34016__2025112103,GROUP__34016__0011,34016,NORMAL,train
CONTROL__34016__2025022103,GROUP__34016__0011,34016,NORMAL,train
CONTROL__7120__2025013111,GROUP__7120__0061,7120,NORMAL,train
CONTROL__7120__2025091211,GROUP__7120__0061,7120,NORMAL,train
CONTROL__7121__2025100311,GROUP__7121__0061,7121,NORMAL,validation
CONTROL__7121__2025010311,GROUP__7121__0061,7121,NORMAL,validation
CONTROL__10011__2025020718,GROUP__10011__0038,10011,NORMAL,train
CONTROL__10011__2025031418,GROUP__10011__0038,10011,NORMAL,train
CONTROL__7139__2025091918,GROUP__7139__0038,7139,NORMAL,train
CONTROL__7139__2025091218,GROUP__7139__0038,7139,NORMAL,train
CONTROL__T0288__2025060618,GROUP__T0288__0012,T0288,NORMAL,train
CONTROL__T0288__2025042518,GROUP__T0288__0012,T0288,NORMAL,train
CONTROL__T0289__2025080818,GROUP__T0289__0012,T0289,NORMAL,test
CONTROL__T0289__2025092618,GROUP__T0289__0012,T0289,NORMAL,test
CONTROL__T0290__2025032818,GROUP__T0290__0012,T0290,NORMAL,train
CONTROL__T0290__2025082218,GROUP__T0290__0012,T0290,NORMAL,train
CONTROL__T0479-PR__2025053018,GROUP__T0479-PR__0012,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025121218,GROUP__T0479-PR__0012,T0479-PR,NORMAL,train
CONTROL__7179__2025022203,GROUP__7179__0086,7179,NORMAL,train
CONTROL__7179__2025091303,GROUP__7179__0086,7179,NORMAL,train
CONTROL__10011__2025091305,GROUP__10011__0039,10011,NORMAL,train
CONTROL__10011__2025081605,GROUP__10011__0039,10011,NORMAL,train
CONTROL__7139__2025110805,GROUP__7139__0039,7139,NORMAL,train
CONTROL__7139__2025050305,GROUP__7139__0039,7139,NORMAL,train
CONTROL__34016__2025082321,GROUP__34016__0012,34016,NORMAL,train
CONTROL__34016__2025110121,GROUP__34016__0012,34016,NORMAL,train
CONTROL__51235__2025092806,GROUP__51235__0044,51235,NORMAL,train
CONTROL__51235__2025060106,GROUP__51235__0044,51235,NORMAL,train
CONTROL__50240__2025111607,GROUP__50240__0047,50240,NORMAL,validation
CONTROL__50240__2025081707,GROUP__50240__0047,50240,NORMAL,validation
CONTROL__F3FWY002__2025062908,GROUP__F3FWY002__0011,F3FWY002,NORMAL,test
CONTROL__F3FWY002__2025040608,GROUP__F3FWY002__0011,F3FWY002,NORMAL,test
CONTROL__34016__2025122808,GROUP__34016__0013,34016,NORMAL,train
CONTROL__34016__2025030908,GROUP__34016__0013,34016,NORMAL,train
CONTROL__7168__2025012002,GROUP__7168__0018,7168,NORMAL,train
CONTROL__7168__2025063002,GROUP__7168__0018,7168,NORMAL,train
CONTROL__53004__2025062307,GROUP__53004__0044,53004,NORMAL,train
CONTROL__53004__2025121507,GROUP__53004__0044,53004,NORMAL,train
CONTROL__53004__2025012007,GROUP__53004__0044,53004,NORMAL,train
CONTROL__53004__2025092907,GROUP__53004__0044,53004,NORMAL,train
CONTROL__23067__2025071412,GROUP__23067__0039,23067,NORMAL,train
CONTROL__23067__2025100612,GROUP__23067__0039,23067,NORMAL,train
CONTROL__23067__2025031012,GROUP__23067__0039,23067,NORMAL,train
CONTROL__23067__2025021012,GROUP__23067__0039,23067,NORMAL,train
CONTROL__7161__2025042112,GROUP__7161__0028,7161,NORMAL,validation
CONTROL__7161__2025010612,GROUP__7161__0028,7161,NORMAL,validation
CONTROL__53004__2025030321,GROUP__53004__0045,53004,NORMAL,train
CONTROL__53004__2025120821,GROUP__53004__0045,53004,NORMAL,train
CONTROL__55049__2025122921,GROUP__55049__0010,55049,NORMAL,validation
CONTROL__55049__2025020321,GROUP__55049__0010,55049,NORMAL,validation
CONTROL__55049__2025010621,GROUP__55049__0010,55049,NORMAL,validation
CONTROL__55049__2025072121,GROUP__55049__0010,55049,NORMAL,validation
CONTROL__68025__2025101409,GROUP__68025__0045,68025,NORMAL,train
CONTROL__68025__2025011409,GROUP__68025__0045,68025,NORMAL,train
CONTROL__F3FWY004__2025021119,GROUP__F3FWY004__0008,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025031819,GROUP__F3FWY004__0008,F3FWY004,NORMAL,train
CONTROL__33014__2025092322,GROUP__33014__0046,33014,NORMAL,test
CONTROL__33014__2025061722,GROUP__33014__0046,33014,NORMAL,test
CONTROL__29005__2025021822,GROUP__29005__0025,29005,NORMAL,test
CONTROL__29005__2025021122,GROUP__29005__0025,29005,NORMAL,test
CONTROL__7120__2025021823,GROUP__7120__0062,7120,NORMAL,train
CONTROL__7120__2025093023,GROUP__7120__0062,7120,NORMAL,train
CONTROL__7121__2025062423,GROUP__7121__0062,7121,NORMAL,validation
CONTROL__7121__2025080523,GROUP__7121__0062,7121,NORMAL,validation
CONTROL__10011__2025091702,GROUP__10011__0040,10011,NORMAL,train
CONTROL__10011__2025021202,GROUP__10011__0040,10011,NORMAL,train
CONTROL__7139__2025123102,GROUP__7139__0040,7139,NORMAL,train
CONTROL__7139__2025102202,GROUP__7139__0040,7139,NORMAL,train
CONTROL__7179__2025032602,GROUP__7179__0087,7179,NORMAL,train
CONTROL__7179__2025082702,GROUP__7179__0087,7179,NORMAL,train
CONTROL__7184__2025073005,GROUP__7184__0031,7184,NORMAL,train
CONTROL__7184__2025022605,GROUP__7184__0031,7184,NORMAL,train
CONTROL__7112__2025020507,GROUP__7112__0059,7112,NORMAL,train
CONTROL__7112__2025100807,GROUP__7112__0059,7112,NORMAL,train
CONTROL__53004__2025082021,GROUP__53004__0046,53004,NORMAL,train
CONTROL__53004__2025021221,GROUP__53004__0046,53004,NORMAL,train
CONTROL__23067__2025010902,GROUP__23067__0040,23067,NORMAL,train
CONTROL__23067__2025052902,GROUP__23067__0040,23067,NORMAL,train
CONTROL__F3FWY004__2025011604,GROUP__F3FWY004__0009,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025091104,GROUP__F3FWY004__0009,F3FWY004,NORMAL,train
CONTROL__7179__2025072405,GROUP__7179__0088,7179,NORMAL,train
CONTROL__7179__2025062605,GROUP__7179__0088,7179,NORMAL,train
CONTROL__7184__2025020605,GROUP__7184__0032,7184,NORMAL,train
CONTROL__7184__2025071005,GROUP__7184__0032,7184,NORMAL,train
CONTROL__10011__2025070307,GROUP__10011__0041,10011,NORMAL,train
CONTROL__10011__2025090407,GROUP__10011__0041,10011,NORMAL,train
CONTROL__7139__2025030607,GROUP__7139__0041,7139,NORMAL,train
CONTROL__7139__2025071007,GROUP__7139__0041,7139,NORMAL,train
CONTROL__51235__2025041720,GROUP__51235__0045,51235,NORMAL,train
CONTROL__51235__2025042420,GROUP__51235__0045,51235,NORMAL,train
CONTROL__7112__2025022722,GROUP__7112__0060,7112,NORMAL,train
CONTROL__7112__2025120422,GROUP__7112__0060,7112,NORMAL,train
CONTROL__7112__2025013022,GROUP__7112__0060,7112,NORMAL,train
CONTROL__7112__2025092522,GROUP__7112__0060,7112,NORMAL,train
CONTROL__7179__2025012403,GROUP__7179__0089,7179,NORMAL,train
CONTROL__7179__2025062003,GROUP__7179__0089,7179,NORMAL,train
CONTROL__33014__2025080804,GROUP__33014__0047,33014,NORMAL,test
CONTROL__33014__2025051604,GROUP__33014__0047,33014,NORMAL,test
CONTROL__47024__2025060606,GROUP__47024__0018,47024,NORMAL,train
CONTROL__47024__2025010306,GROUP__47024__0018,47024,NORMAL,train
CONTROL__7184__2025012409,GROUP__7184__0033,7184,NORMAL,train
CONTROL__7184__2025072509,GROUP__7184__0033,7184,NORMAL,train
CONTROL__68025__2025080119,GROUP__68025__0046,68025,NORMAL,train
CONTROL__68025__2025032119,GROUP__68025__0046,68025,NORMAL,train
CONTROL__68025__2025013120,GROUP__68025__0046,68025,NORMAL,train
CONTROL__68025__2025120520,GROUP__68025__0046,68025,NORMAL,train
CONTROL__7112__2025071823,GROUP__7112__0061,7112,NORMAL,train
CONTROL__7112__2025031423,GROUP__7112__0061,7112,NORMAL,train
CONTROL__7184__2025030804,GROUP__7184__0034,7184,NORMAL,train
CONTROL__7184__2025112204,GROUP__7184__0034,7184,NORMAL,train
CONTROL__F3FWY004__2025070603,GROUP__F3FWY004__0010,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025081003,GROUP__F3FWY004__0010,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025092103,GROUP__F3FWY004__0010,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025072003,GROUP__F3FWY004__0010,F3FWY004,NORMAL,train
CONTROL__7120__2025102609,GROUP__7120__0063,7120,NORMAL,train
CONTROL__7120__2025032309,GROUP__7120__0063,7120,NORMAL,train
CONTROL__7121__2025012609,GROUP__7121__0063,7121,NORMAL,validation
CONTROL__7121__2025021609,GROUP__7121__0063,7121,NORMAL,validation
CONTROL__7120__2025112320,GROUP__7120__0064,7120,NORMAL,train
CONTROL__7120__2025030220,GROUP__7120__0064,7120,NORMAL,train
CONTROL__7121__2025121420,GROUP__7121__0064,7121,NORMAL,validation
CONTROL__7121__2025081020,GROUP__7121__0064,7121,NORMAL,validation
CONTROL__7120__2025110920,GROUP__7120__0064,7120,NORMAL,train
CONTROL__7120__2025051120,GROUP__7120__0064,7120,NORMAL,train
CONTROL__7121__2025100520,GROUP__7121__0064,7121,NORMAL,validation
CONTROL__7121__2025122820,GROUP__7121__0064,7121,NORMAL,validation
CONTROL__9836-PR__2025092120,GROUP__9836-PR__0007,9836-PR,NORMAL,train
CONTROL__9836-PR__2025072020,GROUP__9836-PR__0007,9836-PR,NORMAL,train
CONTROL__7251__2025052522,GROUP__7251__0033,7251,NORMAL,train
CONTROL__7251__2025092122,GROUP__7251__0033,7251,NORMAL,train
CONTROL__F3FWY003__2025061522,GROUP__F3FWY003__0042,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025111622,GROUP__F3FWY003__0042,F3FWY003,NORMAL,test
CONTROL__7184__2025090108,GROUP__7184__0035,7184,NORMAL,train
CONTROL__7184__2025041408,GROUP__7184__0035,7184,NORMAL,train
CONTROL__10011__2025091521,GROUP__10011__0042,10011,NORMAL,train
CONTROL__10011__2025092921,GROUP__10011__0042,10011,NORMAL,train
CONTROL__7139__2025010621,GROUP__7139__0042,7139,NORMAL,train
CONTROL__7139__2025051221,GROUP__7139__0042,7139,NORMAL,train
CONTROL__T0288__2025070801,GROUP__T0288__0013,T0288,NORMAL,train
CONTROL__T0288__2025011401,GROUP__T0288__0013,T0288,NORMAL,train
CONTROL__T0289__2025062401,GROUP__T0289__0013,T0289,NORMAL,test
CONTROL__T0289__2025081201,GROUP__T0289__0013,T0289,NORMAL,test
CONTROL__T0290__2025081201,GROUP__T0290__0013,T0290,NORMAL,train
CONTROL__T0290__2025091601,GROUP__T0290__0013,T0290,NORMAL,train
CONTROL__T0479-PR__2025081901,GROUP__T0479-PR__0013,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025122301,GROUP__T0479-PR__0013,T0479-PR,NORMAL,train
CONTROL__55049__2025030403,GROUP__55049__0011,55049,NORMAL,validation
CONTROL__55049__2025061003,GROUP__55049__0011,55049,NORMAL,validation
CONTROL__33014__2025072206,GROUP__33014__0048,33014,NORMAL,test
CONTROL__33014__2025120206,GROUP__33014__0048,33014,NORMAL,test
CONTROL__7251__2025061022,GROUP__7251__0034,7251,NORMAL,train
CONTROL__7251__2025121622,GROUP__7251__0034,7251,NORMAL,train
CONTROL__53004__2025012906,GROUP__53004__0047,53004,NORMAL,train
CONTROL__53004__2025062506,GROUP__53004__0047,53004,NORMAL,train
CONTROL__7168__2025010817,GROUP__7168__0019,7168,NORMAL,train
CONTROL__7168__2025082717,GROUP__7168__0019,7168,NORMAL,train
CONTROL__74229__2025013005,GROUP__74229__0006,74229,NORMAL,train
CONTROL__74229__2025101605,GROUP__74229__0006,74229,NORMAL,train
CONTROL__23067__2025010219,GROUP__23067__0041,23067,NORMAL,train
CONTROL__23067__2025112719,GROUP__23067__0041,23067,NORMAL,train
CONTROL__74229__2025042421,GROUP__74229__0007,74229,NORMAL,train
CONTROL__74229__2025071021,GROUP__74229__0007,74229,NORMAL,train
CONTROL__9658__2025052222,GROUP__9658__0033,9658,NORMAL,train
CONTROL__9658__2025112022,GROUP__9658__0033,9658,NORMAL,train
CONTROL__9658__2025070322,GROUP__9658__0033,9658,NORMAL,train
CONTROL__9658__2025101622,GROUP__9658__0033,9658,NORMAL,train
CONTROL__F3FWY003__2025062701,GROUP__F3FWY003__0043,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025091201,GROUP__F3FWY003__0043,F3FWY003,NORMAL,test
CONTROL__33014__2025011002,GROUP__33014__0049,33014,NORMAL,test
CONTROL__33014__2025053002,GROUP__33014__0049,33014,NORMAL,test
CONTROL__7248__2025091905,GROUP__7248__0042,7248,NORMAL,train
CONTROL__7248__2025040405,GROUP__7248__0042,7248,NORMAL,train
CONTROL__7119-PR__2025072506,GROUP__7119-PR__0014,7119-PR,NORMAL,validation
CONTROL__7119-PR__2025082906,GROUP__7119-PR__0014,7119-PR,NORMAL,validation
CONTROL__7161__2025051622,GROUP__7161__0029,7161,NORMAL,validation
CONTROL__7161__2025111422,GROUP__7161__0029,7161,NORMAL,validation
CONTROL__55049__2025080204,GROUP__55049__0012,55049,NORMAL,validation
CONTROL__55049__2025092004,GROUP__55049__0012,55049,NORMAL,validation
CONTROL__7163__2025033007,GROUP__7163__0042,7163,NORMAL,train
CONTROL__7163__2025090707,GROUP__7163__0042,7163,NORMAL,train
CONTROL__F3FWY006__2025030208,GROUP__F3FWY006__0006,F3FWY006,NORMAL,validation
CONTROL__F3FWY006__2025033008,GROUP__F3FWY006__0006,F3FWY006,NORMAL,validation
CONTROL__68025__2025121421,GROUP__68025__0047,68025,NORMAL,train
CONTROL__68025__2025113021,GROUP__68025__0047,68025,NORMAL,train
CONTROL__7112__2025060122,GROUP__7112__0062,7112,NORMAL,train
CONTROL__7112__2025033022,GROUP__7112__0062,7112,NORMAL,train
CONTROL__7184__2025061605,GROUP__7184__0036,7184,NORMAL,train
CONTROL__7184__2025122205,GROUP__7184__0036,7184,NORMAL,train
CONTROL__53004__2025041407,GROUP__53004__0048,53004,NORMAL,train
CONTROL__53004__2025091507,GROUP__53004__0048,53004,NORMAL,train
CONTROL__53004__2025050507,GROUP__53004__0048,53004,NORMAL,train
CONTROL__53004__2025031007,GROUP__53004__0048,53004,NORMAL,train
CONTROL__7163__2025081120,GROUP__7163__0043,7163,NORMAL,train
CONTROL__7163__2025060920,GROUP__7163__0043,7163,NORMAL,train
CONTROL__7150__2025090821,GROUP__7150__0007,7150,NORMAL,train
CONTROL__7150__2025102721,GROUP__7150__0007,7150,NORMAL,train
CONTROL__7120__2025012103,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7120__2025120203,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7121__2025032503,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7121__2025012103,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7120__2025032503,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7120__2025010703,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7121__2025031803,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7121__2025072903,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7120__2025070107,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7120__2025032507,GROUP__7120__0065,7120,NORMAL,train
CONTROL__7121__2025101407,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7121__2025091607,GROUP__7121__0065,7121,NORMAL,validation
CONTROL__7126__2025121610,GROUP__7126__0018,7126,NORMAL,train
CONTROL__7126__2025022510,GROUP__7126__0018,7126,NORMAL,train
CONTROL__F3FWY003__2025090219,GROUP__F3FWY003__0044,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025040819,GROUP__F3FWY003__0044,F3FWY003,NORMAL,test
CONTROL__33014__2025090221,GROUP__33014__0050,33014,NORMAL,test
CONTROL__33014__2025042921,GROUP__33014__0050,33014,NORMAL,test
CONTROL__10011__2025061105,GROUP__10011__0043,10011,NORMAL,train
CONTROL__10011__2025020505,GROUP__10011__0043,10011,NORMAL,train
CONTROL__7139__2025022605,GROUP__7139__0043,7139,NORMAL,train
CONTROL__7139__2025120305,GROUP__7139__0043,7139,NORMAL,train
CONTROL__F3FWY001__2025122405,GROUP__F3FWY001__0010,F3FWY001,NORMAL,train
CONTROL__F3FWY001__2025091705,GROUP__F3FWY001__0010,F3FWY001,NORMAL,train
CONTROL__53003__2025082020,GROUP__53003__0015,53003,NORMAL,train
CONTROL__53003__2025052120,GROUP__53003__0015,53003,NORMAL,train
CONTROL__7112__2025032702,GROUP__7112__0063,7112,NORMAL,train
CONTROL__7112__2025041002,GROUP__7112__0063,7112,NORMAL,train
CONTROL__50240__2025010203,GROUP__50240__0048,50240,NORMAL,validation
CONTROL__50240__2025012303,GROUP__50240__0048,50240,NORMAL,validation
CONTROL__50240__2025052903,GROUP__50240__0048,50240,NORMAL,validation
CONTROL__50240__2025090403,GROUP__50240__0048,50240,NORMAL,validation
CONTROL__33014__2025022703,GROUP__33014__0051,33014,NORMAL,test
CONTROL__33014__2025041003,GROUP__33014__0051,33014,NORMAL,test
CONTROL__33014__2025103003,GROUP__33014__0051,33014,NORMAL,test
CONTROL__33014__2025091803,GROUP__33014__0051,33014,NORMAL,test
CONTROL__74230__2025091804,GROUP__74230__0020,74230,NORMAL,test
CONTROL__74230__2025120404,GROUP__74230__0020,74230,NORMAL,test
CONTROL__74230__2025020604,GROUP__74230__0020,74230,NORMAL,test
CONTROL__74230__2025022704,GROUP__74230__0020,74230,NORMAL,test
CONTROL__7270__2025010905,GROUP__7270__0023,7270,NORMAL,train
CONTROL__7270__2025032005,GROUP__7270__0023,7270,NORMAL,train
CONTROL__9836-PR__2025100907,GROUP__9836-PR__0008,9836-PR,NORMAL,train
CONTROL__9836-PR__2025021307,GROUP__9836-PR__0008,9836-PR,NORMAL,train
CONTROL__74230__2025031321,GROUP__74230__0021,74230,NORMAL,test
CONTROL__74230__2025012321,GROUP__74230__0021,74230,NORMAL,test
CONTROL__7120__2025012322,GROUP__7120__0066,7120,NORMAL,train
CONTROL__7120__2025040322,GROUP__7120__0066,7120,NORMAL,train
CONTROL__7121__2025082822,GROUP__7121__0066,7121,NORMAL,validation
CONTROL__7121__2025121122,GROUP__7121__0066,7121,NORMAL,validation
CONTROL__7159__2025101622,GROUP__7159__0012,7159,NORMAL,train
CONTROL__7159__2025022722,GROUP__7159__0012,7159,NORMAL,train
CONTROL__7179__2025101700,GROUP__7179__0090,7179,NORMAL,train
CONTROL__7179__2025061300,GROUP__7179__0090,7179,NORMAL,train
CONTROL__53003__2025092604,GROUP__53003__0016,53003,NORMAL,train
CONTROL__53003__2025010304,GROUP__53003__0016,53003,NORMAL,train
CONTROL__50240__2025071120,GROUP__50240__0049,50240,NORMAL,validation
CONTROL__50240__2025070420,GROUP__50240__0049,50240,NORMAL,validation
CONTROL__74230__2025040505,GROUP__74230__0022,74230,NORMAL,test
CONTROL__74230__2025110805,GROUP__74230__0022,74230,NORMAL,test
CONTROL__T0288__2025112213,GROUP__T0288__0014,T0288,NORMAL,train
CONTROL__T0288__2025032913,GROUP__T0288__0014,T0288,NORMAL,train
CONTROL__T0289__2025031513,GROUP__T0289__0014,T0289,NORMAL,test
CONTROL__T0289__2025060713,GROUP__T0289__0014,T0289,NORMAL,test
CONTROL__T0290__2025121313,GROUP__T0290__0014,T0290,NORMAL,train
CONTROL__T0290__2025120613,GROUP__T0290__0014,T0290,NORMAL,train
CONTROL__T0479-PR__2025051713,GROUP__T0479-PR__0014,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025122013,GROUP__T0479-PR__0014,T0479-PR,NORMAL,train
CONTROL__7179__2025060722,GROUP__7179__0091,7179,NORMAL,train
CONTROL__7179__2025012522,GROUP__7179__0091,7179,NORMAL,train
CONTROL__74229__2025041300,GROUP__74229__0008,74229,NORMAL,train
CONTROL__74229__2025092100,GROUP__74229__0008,74229,NORMAL,train
CONTROL__7112__2025040609,GROUP__7112__0064,7112,NORMAL,train
CONTROL__7112__2025030909,GROUP__7112__0064,7112,NORMAL,train
CONTROL__7270__2025092817,GROUP__7270__0024,7270,NORMAL,train
CONTROL__7270__2025032317,GROUP__7270__0024,7270,NORMAL,train
CONTROL__7270__2025010517,GROUP__7270__0024,7270,NORMAL,train
CONTROL__7270__2025033017,GROUP__7270__0024,7270,NORMAL,train
CONTROL__53004__2025092820,GROUP__53004__0049,53004,NORMAL,train
CONTROL__53004__2025051120,GROUP__53004__0049,53004,NORMAL,train
CONTROL__7132__2025112322,GROUP__7132__0024,7132,NORMAL,validation
CONTROL__7132__2025062222,GROUP__7132__0024,7132,NORMAL,validation
CONTROL__74230__2025072803,GROUP__74230__0023,74230,NORMAL,test
CONTROL__74230__2025040703,GROUP__74230__0023,74230,NORMAL,test
CONTROL__55049__2025052610,GROUP__55049__0013,55049,NORMAL,validation
CONTROL__55049__2025090810,GROUP__55049__0013,55049,NORMAL,validation
CONTROL__50240__2025061619,GROUP__50240__0050,50240,NORMAL,validation
CONTROL__50240__2025102719,GROUP__50240__0050,50240,NORMAL,validation
CONTROL__22001__2025122921,GROUP__22001__0014,22001,NORMAL,test
CONTROL__22001__2025062321,GROUP__22001__0014,22001,NORMAL,test
CONTROL__T0288__2025032504,GROUP__T0288__0015,T0288,NORMAL,train
CONTROL__T0288__2025021804,GROUP__T0288__0015,T0288,NORMAL,train
CONTROL__T0289__2025021804,GROUP__T0289__0015,T0289,NORMAL,test
CONTROL__T0289__2025081904,GROUP__T0289__0015,T0289,NORMAL,test
CONTROL__T0290__2025122304,GROUP__T0290__0015,T0290,NORMAL,train
CONTROL__T0290__2025080504,GROUP__T0290__0015,T0290,NORMAL,train
CONTROL__T0479-PR__2025093004,GROUP__T0479-PR__0015,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025051304,GROUP__T0479-PR__0015,T0479-PR,NORMAL,train
CONTROL__7168__2025102106,GROUP__7168__0020,7168,NORMAL,train
CONTROL__7168__2025100706,GROUP__7168__0020,7168,NORMAL,train
CONTROL__7163__2025081921,GROUP__7163__0044,7163,NORMAL,train
CONTROL__7163__2025012121,GROUP__7163__0044,7163,NORMAL,train
CONTROL__33014__2025050622,GROUP__33014__0052,33014,NORMAL,test
CONTROL__33014__2025011422,GROUP__33014__0052,33014,NORMAL,test
CONTROL__51235__2025010103,GROUP__51235__0046,51235,NORMAL,train
