event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3,all_zero_flow_window
INCIDENT__259188-webtirf__7161,7161,2025-12-13 23:00:00,2025-12-13 20:00:00,2025-12-14 02:00:00,ACCIDENT,GROUP__7161__0033,INCIDENT,29.0,35.0,26.0,25.0,247.0,153.0,108.0,False
INCIDENT__259200-webtirf__7184,7184,2025-12-14 03:00:00,2025-12-14 00:00:00,2025-12-14 06:00:00,ACCIDENT,GROUP__7184__0039,INCIDENT,22.0,22.0,8.0,15.0,14.0,26.0,38.0,False
INCIDENT__259224-webtirf__7179,7179,2025-12-14 12:00:00,2025-12-14 09:00:00,2025-12-14 15:00:00,ACCIDENT,GROUP__7179__0101,INCIDENT,1217.0,1466.0,1825.0,1879.0,1764.0,1790.0,1893.0,False
INCIDENT__259239-webtirf__7168,7168,2025-12-14 21:00:00,2025-12-14 18:00:00,2025-12-15 00:00:00,OTHER_DISRUPTION,GROUP__7168__0025,INCIDENT,353.0,277.0,245.0,254.0,200.0,139.0,10.0,False
INCIDENT__259289-webtirf__7132,7132,2025-12-15 05:00:00,2025-12-15 02:00:00,2025-12-15 08:00:00,OTHER_DISRUPTION,GROUP__7132__0028,INCIDENT,9.0,16.0,22.0,96.0,149.0,102.0,90.0,False
INCIDENT__259325-webtirf__68025,68025,2025-12-15 19:00:00,2025-12-15 16:00:00,2025-12-15 22:00:00,OTHER_DISRUPTION,GROUP__68025__0050,INCIDENT,959.0,985.0,714.0,629.0,524.0,410.0,313.0,False
INCIDENT__259339-webtirf__7179,7179,2025-12-15 21:00:00,2025-12-15 18:00:00,2025-12-16 00:00:00,OTHER_DISRUPTION,GROUP__7179__0102,INCIDENT,280.0,179.0,125.0,115.0,97.0,58.0,55.0,False
INCIDENT__259345-webtirf__74230,74230,2025-12-15 23:00:00,2025-12-15 20:00:00,2025-12-16 02:00:00,OTHER_DISRUPTION,GROUP__74230__0027,INCIDENT,274.0,205.0,123.0,31.0,1.0,6.0,3.0,False
INCIDENT__259366-webtirf__7120,7120,2025-12-16 01:00:00,2025-12-15 22:00:00,2025-12-16 04:00:00,OTHER_DISRUPTION,GROUP__7120__0075,INCIDENT,14.0,16.0,92.0,50.0,58.0,84.0,207.0,False
INCIDENT__259366-webtirf__7121,7121,2025-12-16 01:00:00,2025-12-15 22:00:00,2025-12-16 04:00:00,OTHER_DISRUPTION,GROUP__7121__0075,INCIDENT,105.0,68.0,0.0,1.0,0.0,0.0,2.0,False
INCIDENT__259379-webtirf__68025,68025,2025-12-16 04:00:00,2025-12-16 01:00:00,2025-12-16 07:00:00,OTHER_DISRUPTION,GROUP__68025__0051,INCIDENT,74.0,42.0,69.0,148.0,455.0,968.0,1385.0,False
INCIDENT__259383-webtirf__7179,7179,2025-12-16 05:00:00,2025-12-16 02:00:00,2025-12-16 08:00:00,OTHER_DISRUPTION,GROUP__7179__0103,INCIDENT,58.0,68.0,106.0,208.0,313.0,370.0,381.0,False
INCIDENT__259397-webtirf__33014,33014,2025-12-16 07:00:00,2025-12-16 04:00:00,2025-12-16 10:00:00,ACCIDENT,GROUP__33014__0057,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__259414-webtirf__7179,7179,2025-12-16 14:00:00,2025-12-16 11:00:00,2025-12-16 17:00:00,ACCIDENT,GROUP__7179__0104,INCIDENT,514.0,553.0,539.0,505.0,504.0,417.0,322.0,False
INCIDENT__259473-webtirf__68025,68025,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,OTHER_DISRUPTION,GROUP__68025__0052,INCIDENT,224.0,4.0,4.0,7.0,7.0,24.0,75.0,False
INCIDENT__259475-webtirf__7162,7162,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,ACCIDENT,GROUP__7162__0004,INCIDENT,12.0,88.0,39.0,36.0,37.0,219.0,592.0,False
INCIDENT__259477-webtirf__F3FWY001,F3FWY001,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,OTHER_DISRUPTION,GROUP__F3FWY001__0012,INCIDENT,475.0,254.0,94.0,98.0,108.0,274.0,862.0,False
INCIDENT__259481-webtirf__33014,33014,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,ACCIDENT,GROUP__33014__0058,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__259488-webtirf__T0345,T0345,2025-12-17 04:00:00,2025-12-17 01:00:00,2025-12-17 07:00:00,ACCIDENT,GROUP__T0345__0003,INCIDENT,2.0,1.0,0.0,5.0,22.0,52.0,64.0,False
INCIDENT__259492-webtirf__7112,7112,2025-12-17 04:00:00,2025-12-17 01:00:00,2025-12-17 07:00:00,ACCIDENT,GROUP__7112__0073,INCIDENT,97.0,79.0,92.0,228.0,870.0,1510.0,1143.0,False
INCIDENT__259528-webtirf__F3FWY003,F3FWY003,2025-12-17 09:00:00,2025-12-17 06:00:00,2025-12-17 12:00:00,ACCIDENT,GROUP__F3FWY003__0051,INCIDENT,963.0,711.0,605.0,650.0,663.0,665.0,616.0,False
INCIDENT__259637-webtirf__7161,7161,2025-12-18 07:00:00,2025-12-18 04:00:00,2025-12-18 10:00:00,OTHER_DISRUPTION,GROUP__7161__0034,INCIDENT,35.0,109.0,145.0,129.0,132.0,140.0,155.0,False
INCIDENT__259638-webtirf__7112,7112,2025-12-18 07:00:00,2025-12-18 04:00:00,2025-12-18 10:00:00,OTHER_DISRUPTION,GROUP__7112__0074,INCIDENT,62.0,143.0,254.0,254.0,217.0,256.0,218.0,False
INCIDENT__259730-webtirf__7112,7112,2025-12-19 03:00:00,2025-12-19 00:00:00,2025-12-19 06:00:00,ACCIDENT,GROUP__7112__0075,INCIDENT,177.0,108.0,84.0,92.0,205.0,846.0,1488.0,False
INCIDENT__259778-webtirf__7120,7120,2025-12-19 14:00:00,2025-12-19 11:00:00,2025-12-19 17:00:00,OTHER_DISRUPTION,GROUP__7120__0076,INCIDENT,90.0,63.0,64.0,68.0,47.0,60.0,35.0,False
INCIDENT__259778-webtirf__7121,7121,2025-12-19 14:00:00,2025-12-19 11:00:00,2025-12-19 17:00:00,OTHER_DISRUPTION,GROUP__7121__0076,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__259780-webtirf__7179,7179,2025-12-19 17:00:00,2025-12-19 14:00:00,2025-12-19 20:00:00,OTHER_DISRUPTION,GROUP__7179__0105,INCIDENT,429.0,450.0,358.0,272.0,250.0,213.0,125.0,False
INCIDENT__259792-webtirf__7161,7161,2025-12-19 20:00:00,2025-12-19 17:00:00,2025-12-19 23:00:00,ACCIDENT,GROUP__7161__0035,INCIDENT,1344.0,1138.0,838.0,694.0,578.0,522.0,404.0,False
INCIDENT__259820-webtirf__7184,7184,2025-12-20 01:00:00,2025-12-19 22:00:00,2025-12-20 04:00:00,OTHER_DISRUPTION,GROUP__7184__0040,INCIDENT,38.0,21.0,331.0,225.0,164.0,154.0,163.0,False
INCIDENT__259832-webtirf__7161,7161,2025-12-20 04:00:00,2025-12-20 01:00:00,2025-12-20 07:00:00,OTHER_DISRUPTION,GROUP__7161__0036,INCIDENT,21.0,16.0,18.0,15.0,36.0,49.0,64.0,False
INCIDENT__259840-webtirf__33014,33014,2025-12-20 06:00:00,2025-12-20 03:00:00,2025-12-20 09:00:00,OTHER_DISRUPTION,GROUP__33014__0059,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__259858-webtirf__7248,7248,2025-12-20 18:00:00,2025-12-20 15:00:00,2025-12-20 21:00:00,ACCIDENT,GROUP__7248__0046,INCIDENT,1060.0,712.0,1197.0,1204.0,854.0,848.0,896.0,False
INCIDENT__259859-webtirf__22001,22001,2025-12-20 18:00:00,2025-12-20 15:00:00,2025-12-20 21:00:00,ACCIDENT,GROUP__22001__0016,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__259903-webtirf__7159,7159,2025-12-21 04:00:00,2025-12-21 01:00:00,2025-12-21 07:00:00,OTHER_DISRUPTION,GROUP__7159__0013,INCIDENT,22.0,13.0,8.0,15.0,21.0,35.0,43.0,False
INCIDENT__260000-webtirf__7179,7179,2025-12-21 23:00:00,2025-12-21 20:00:00,2025-12-22 02:00:00,OTHER_DISRUPTION,GROUP__7179__0106,INCIDENT,105.0,81.0,82.0,56.0,436.0,242.0,166.0,False
INCIDENT__260006-webtirf__29005,29005,2025-12-21 23:00:00,2025-12-21 20:00:00,2025-12-22 02:00:00,ACCIDENT,GROUP__29005__0029,INCIDENT,1905.0,1865.0,1351.0,837.0,457.0,285.0,165.0,False
INCIDENT__260021-webtirf__7119-PR,7119-PR,2025-12-22 01:00:00,2025-12-21 22:00:00,2025-12-22 04:00:00,OTHER_DISRUPTION,GROUP__7119-PR__0018,INCIDENT,370.0,232.0,21.0,16.0,2.0,2.0,9.0,False
INCIDENT__260043-webtirf__7248,7248,2025-12-22 04:00:00,2025-12-22 01:00:00,2025-12-22 07:00:00,ACCIDENT,GROUP__7248__0047,INCIDENT,138.0,98.0,144.0,333.0,838.0,1036.0,1096.0,False
INCIDENT__260048-webtirf__68025,68025,2025-12-22 06:00:00,2025-12-22 03:00:00,2025-12-22 09:00:00,OTHER_DISRUPTION,GROUP__68025__0053,INCIDENT,7.0,19.0,52.0,78.0,67.0,86.0,72.0,False
INCIDENT__260075-webtirf__F3FWY003,F3FWY003,2025-12-22 20:00:00,2025-12-22 17:00:00,2025-12-22 23:00:00,OTHER_DISRUPTION,GROUP__F3FWY003__0052,INCIDENT,423.0,286.0,281.0,244.0,213.0,180.0,186.0,False
INCIDENT__260090-webtirf__7184,7184,2025-12-22 22:00:00,2025-12-22 19:00:00,2025-12-23 01:00:00,OTHER_DISRUPTION,GROUP__7184__0041,INCIDENT,1207.0,941.0,0.0,610.0,332.0,25.0,29.0,False
INCIDENT__260112-webtirf__7163,7163,2025-12-23 00:00:00,2025-12-22 21:00:00,2025-12-23 03:00:00,OTHER_DISRUPTION,GROUP__7163__0046,INCIDENT,30.0,27.0,20.0,87.0,62.0,53.0,54.0,False
INCIDENT__260132-webtirf__53004,53004,2025-12-23 02:00:00,2025-12-22 23:00:00,2025-12-23 05:00:00,OTHER_DISRUPTION,GROUP__53004__0055,INCIDENT,403.0,21.0,10.0,14.0,15.0,28.0,57.0,False
INCIDENT__260138-webtirf__7163,7163,2025-12-23 03:00:00,2025-12-23 00:00:00,2025-12-23 06:00:00,OTHER_DISRUPTION,GROUP__7163__0046,INCIDENT,87.0,62.0,53.0,54.0,91.0,179.0,443.0,False
INCIDENT__260142-webtirf__7275,7275,2025-12-23 04:00:00,2025-12-23 01:00:00,2025-12-23 07:00:00,ACCIDENT,GROUP__7275__0006,INCIDENT,4.0,11.0,7.0,17.0,41.0,114.0,87.0,False
INCIDENT__260144-webtirf__74230,74230,2025-12-23 04:00:00,2025-12-23 01:00:00,2025-12-23 07:00:00,OTHER_DISRUPTION,GROUP__74230__0028,INCIDENT,2.0,2.0,1.0,2.0,10.0,9.0,14.0,False
INCIDENT__260157-webtirf__7179,7179,2025-12-23 06:00:00,2025-12-23 03:00:00,2025-12-23 09:00:00,OTHER_DISRUPTION,GROUP__7179__0107,INCIDENT,63.0,98.0,187.0,297.0,361.0,382.0,433.0,False
INCIDENT__260171-webtirf__7120,7120,2025-12-23 13:00:00,2025-12-23 10:00:00,2025-12-23 16:00:00,OTHER_DISRUPTION,GROUP__7120__0077,INCIDENT,605.0,644.0,608.0,601.0,596.0,591.0,597.0,False
INCIDENT__260171-webtirf__7121,7121,2025-12-23 13:00:00,2025-12-23 10:00:00,2025-12-23 16:00:00,OTHER_DISRUPTION,GROUP__7121__0077,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260177-webtirf__7120,7120,2025-12-23 15:00:00,2025-12-23 12:00:00,2025-12-23 18:00:00,OTHER_DISRUPTION,GROUP__7120__0077,INCIDENT,608.0,601.0,596.0,591.0,597.0,613.0,597.0,False
INCIDENT__260177-webtirf__7121,7121,2025-12-23 15:00:00,2025-12-23 12:00:00,2025-12-23 18:00:00,OTHER_DISRUPTION,GROUP__7121__0077,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260182-webtirf__7184,7184,2025-12-23 20:00:00,2025-12-23 17:00:00,2025-12-23 23:00:00,OTHER_DISRUPTION,GROUP__7184__0042,INCIDENT,191.0,133.0,100.0,62.0,54.0,35.0,36.0,False
INCIDENT__260196-webtirf__74230,74230,2025-12-23 23:00:00,2025-12-23 20:00:00,2025-12-24 02:00:00,OTHER_DISRUPTION,GROUP__74230__0029,INCIDENT,7.0,4.0,0.0,0.0,20.0,11.0,11.0,False
INCIDENT__260236-webtirf__23067,23067,2025-12-24 07:00:00,2025-12-24 04:00:00,2025-12-24 10:00:00,OTHER_DISRUPTION,GROUP__23067__0046,INCIDENT,702.0,1002.0,1470.0,1614.0,1424.0,1532.0,1743.0,False
INCIDENT__260270-webtirf__F3FWY002,F3FWY002,2025-12-24 23:00:00,2025-12-24 20:00:00,2025-12-25 02:00:00,ACCIDENT,GROUP__F3FWY002__0013,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260291-webtirf__7120,7120,2025-12-25 09:00:00,2025-12-25 06:00:00,2025-12-25 12:00:00,OTHER_DISRUPTION,GROUP__7120__0078,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260291-webtirf__7121,7121,2025-12-25 09:00:00,2025-12-25 06:00:00,2025-12-25 12:00:00,OTHER_DISRUPTION,GROUP__7121__0078,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260293-webtirf__10011,10011,2025-12-25 11:00:00,2025-12-25 08:00:00,2025-12-25 14:00:00,ACCIDENT,GROUP__10011__0047,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260293-webtirf__7139,7139,2025-12-25 11:00:00,2025-12-25 08:00:00,2025-12-25 14:00:00,ACCIDENT,GROUP__7139__0047,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260299-webtirf__7248,7248,2025-12-25 16:00:00,2025-12-25 13:00:00,2025-12-25 19:00:00,ACCIDENT,GROUP__7248__0048,INCIDENT,25.0,15.0,18.0,35.0,26.0,22.0,24.0,False
INCIDENT__260327-webtirf__7153,7153,2025-12-26 09:00:00,2025-12-26 06:00:00,2025-12-26 12:00:00,ACCIDENT,GROUP__7153__0026,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260332-webtirf__50240,50240,2025-12-26 10:00:00,2025-12-26 07:00:00,2025-12-26 13:00:00,ACCIDENT,GROUP__50240__0055,INCIDENT,21.0,38.0,43.0,44.0,54.0,48.0,47.0,False
INCIDENT__260336-webtirf__7248,7248,2025-12-26 12:00:00,2025-12-26 09:00:00,2025-12-26 15:00:00,OTHER_DISRUPTION,GROUP__7248__0049,INCIDENT,36.0,42.0,38.0,49.0,40.0,30.0,29.0,False
INCIDENT__260364-webtirf__7120,7120,2025-12-27 03:00:00,2025-12-27 00:00:00,2025-12-27 06:00:00,OTHER_DISRUPTION,GROUP__7120__0079,INCIDENT,10.0,6.0,6.0,6.0,6.0,24.0,25.0,False
INCIDENT__260364-webtirf__7121,7121,2025-12-27 03:00:00,2025-12-27 00:00:00,2025-12-27 06:00:00,OTHER_DISRUPTION,GROUP__7121__0079,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260368-webtirf__7120,7120,2025-12-27 06:00:00,2025-12-27 03:00:00,2025-12-27 09:00:00,OTHER_DISRUPTION,GROUP__7120__0079,INCIDENT,6.0,6.0,24.0,25.0,24.0,19.0,26.0,False
INCIDENT__260368-webtirf__7121,7121,2025-12-27 06:00:00,2025-12-27 03:00:00,2025-12-27 09:00:00,OTHER_DISRUPTION,GROUP__7121__0079,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260380-webtirf__7132,7132,2025-12-27 11:00:00,2025-12-27 08:00:00,2025-12-27 14:00:00,ACCIDENT,GROUP__7132__0029,INCIDENT,641.0,888.0,1081.0,1131.0,1107.0,1137.0,1010.0,False
INCIDENT__260385-webtirf__29005,29005,2025-12-27 18:00:00,2025-12-27 15:00:00,2025-12-27 21:00:00,ACCIDENT,GROUP__29005__0030,INCIDENT,957.0,945.0,0.0,796.0,700.0,0.0,644.0,False
INCIDENT__260389-webtirf__7123-PR,7123-PR,2025-12-27 21:00:00,2025-12-27 18:00:00,2025-12-28 00:00:00,ACCIDENT,GROUP__7123-PR__0006,INCIDENT,293.0,227.0,230.0,263.0,233.0,150.0,10.0,False
INCIDENT__260470-webtirf__7179,7179,2025-12-29 08:00:00,2025-12-29 05:00:00,2025-12-29 11:00:00,OTHER_DISRUPTION,GROUP__7179__0108,INCIDENT,489.0,746.0,833.0,1029.0,1148.0,1391.0,1430.0,False
INCIDENT__260472-webtirf__7163,7163,2025-12-29 11:00:00,2025-12-29 08:00:00,2025-12-29 14:00:00,OTHER_DISRUPTION,GROUP__7163__0047,INCIDENT,26.0,35.0,44.0,31.0,35.0,36.0,40.0,False
INCIDENT__260481-webtirf__9849,9849,2025-12-29 19:00:00,2025-12-29 16:00:00,2025-12-29 22:00:00,OTHER_DISRUPTION,GROUP__9849__0009,INCIDENT,13.0,21.0,10.0,11.0,11.0,4.0,4.0,False
INCIDENT__260488-webtirf__7184,7184,2025-12-29 22:00:00,2025-12-29 19:00:00,2025-12-30 01:00:00,OTHER_DISRUPTION,GROUP__7184__0043,INCIDENT,66.0,62.0,42.0,29.0,18.0,27.0,26.0,False
INCIDENT__260529-webtirf__7161,7161,2025-12-30 07:00:00,2025-12-30 04:00:00,2025-12-30 10:00:00,OTHER_DISRUPTION,GROUP__7161__0037,INCIDENT,14.0,37.0,34.0,58.0,61.0,90.0,73.0,False
INCIDENT__260541-webtirf__10011,10011,2025-12-30 12:00:00,2025-12-30 09:00:00,2025-12-30 15:00:00,OTHER_DISRUPTION,GROUP__10011__0048,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
INCIDENT__260541-webtirf__7139,7139,2025-12-30 12:00:00,2025-12-30 09:00:00,2025-12-30 15:00:00,OTHER_DISRUPTION,GROUP__7139__0048,INCIDENT,151.0,164.0,161.0,158.0,167.0,159.0,175.0,False
INCIDENT__260547-webtirf__7161,7161,2025-12-30 18:00:00,2025-12-30 15:00:00,2025-12-30 21:00:00,OTHER_DISRUPTION,GROUP__7161__0038,INCIDENT,83.0,97.0,91.0,60.0,40.0,43.0,32.0,False
INCIDENT__260575-webtirf__7112,7112,2025-12-31 06:00:00,2025-12-31 03:00:00,2025-12-31 09:00:00,OTHER_DISRUPTION,GROUP__7112__0076,INCIDENT,65.0,127.0,312.0,549.0,441.0,477.0,557.0,False
CONTROL__7120__2025081304,7120,2025-08-13 04:00:00,2025-08-13 01:00:00,2025-08-13 07:00:00,NORMAL,GROUP__7120__0001,CONTROL,18.0,23.0,30.0,31.0,61.0,125.0,92.0,False
CONTROL__7120__2025070904,7120,2025-07-09 04:00:00,2025-07-09 01:00:00,2025-07-09 07:00:00,NORMAL,GROUP__7120__0001,CONTROL,49.0,54.0,57.0,167.0,557.0,754.0,724.0,False
CONTROL__7121__2025032604,7121,2025-03-26 04:00:00,2025-03-26 01:00:00,2025-03-26 07:00:00,NORMAL,GROUP__7121__0001,CONTROL,6.0,8.0,14.0,10.0,15.0,23.0,40.0,False
CONTROL__7121__2025091704,7121,2025-09-17 04:00:00,2025-09-17 01:00:00,2025-09-17 07:00:00,NORMAL,GROUP__7121__0001,CONTROL,4.0,2.0,4.0,11.0,6.0,22.0,28.0,False
CONTROL__7168__2025043011,7168,2025-04-30 11:00:00,2025-04-30 08:00:00,2025-04-30 14:00:00,NORMAL,GROUP__7168__0001,CONTROL,64.0,67.0,84.0,85.0,86.0,74.0,94.0,False
CONTROL__7168__2025082011,7168,2025-08-20 11:00:00,2025-08-20 08:00:00,2025-08-20 14:00:00,NORMAL,GROUP__7168__0001,CONTROL,82.0,74.0,70.0,73.0,81.0,69.0,94.0,False
CONTROL__F3FWY003__2025022001,F3FWY003,2025-02-20 01:00:00,2025-02-19 22:00:00,2025-02-20 04:00:00,NORMAL,GROUP__F3FWY003__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025041701,F3FWY003,2025-04-17 01:00:00,2025-04-16 22:00:00,2025-04-17 04:00:00,NORMAL,GROUP__F3FWY003__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7179__2025122503,7179,2025-12-25 03:00:00,2025-12-25 00:00:00,2025-12-25 06:00:00,NORMAL,GROUP__7179__0001,CONTROL,33.0,22.0,11.0,16.0,9.0,17.0,20.0,False
CONTROL__7179__2025091103,7179,2025-09-11 03:00:00,2025-09-11 00:00:00,2025-09-11 06:00:00,NORMAL,GROUP__7179__0001,CONTROL,43.0,39.0,47.0,54.0,105.0,184.0,282.0,False
CONTROL__F3FWY003__2025052400,F3FWY003,2025-05-24 00:00:00,2025-05-23 21:00:00,2025-05-24 03:00:00,NORMAL,GROUP__F3FWY003__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025122700,F3FWY003,2025-12-27 00:00:00,2025-12-26 21:00:00,2025-12-27 03:00:00,NORMAL,GROUP__F3FWY003__0002,CONTROL,911.0,688.0,479.0,16.0,17.0,19.0,39.0,False
CONTROL__33014__2025072600,33014,2025-07-26 00:00:00,2025-07-25 21:00:00,2025-07-26 03:00:00,NORMAL,GROUP__33014__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025082300,33014,2025-08-23 00:00:00,2025-08-22 21:00:00,2025-08-23 03:00:00,NORMAL,GROUP__33014__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025090606,F3FWY003,2025-09-06 06:00:00,2025-09-06 03:00:00,2025-09-06 09:00:00,NORMAL,GROUP__F3FWY003__0002,CONTROL,85.0,180.0,442.0,1065.0,1555.0,2196.0,2824.0,False
CONTROL__F3FWY003__2025072606,F3FWY003,2025-07-26 06:00:00,2025-07-26 03:00:00,2025-07-26 09:00:00,NORMAL,GROUP__F3FWY003__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7123-PR__2025020119,7123-PR,2025-02-01 19:00:00,2025-02-01 16:00:00,2025-02-01 22:00:00,NORMAL,GROUP__7123-PR__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7123-PR__2025080219,7123-PR,2025-08-02 19:00:00,2025-08-02 16:00:00,2025-08-02 22:00:00,NORMAL,GROUP__7123-PR__0001,CONTROL,35.0,38.0,38.0,26.0,16.0,23.0,22.0,False
CONTROL__22001__2025032305,22001,2025-03-23 05:00:00,2025-03-23 02:00:00,2025-03-23 08:00:00,NORMAL,GROUP__22001__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__22001__2025022305,22001,2025-02-23 05:00:00,2025-02-23 02:00:00,2025-02-23 08:00:00,NORMAL,GROUP__22001__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__68025__2025101221,68025,2025-10-12 21:00:00,2025-10-12 18:00:00,2025-10-13 00:00:00,NORMAL,GROUP__68025__0001,CONTROL,24.0,22.0,23.0,14.0,14.0,9.0,10.0,False
CONTROL__68025__2025032321,68025,2025-03-23 21:00:00,2025-03-23 18:00:00,2025-03-24 00:00:00,NORMAL,GROUP__68025__0001,CONTROL,24.0,14.0,17.0,13.0,11.0,10.0,0.0,False
CONTROL__7164__2025121421,7164,2025-12-14 21:00:00,2025-12-14 18:00:00,2025-12-15 00:00:00,NORMAL,GROUP__7164__0001,CONTROL,460.0,367.0,417.0,375.0,297.0,156.0,125.0,False
CONTROL__7164__2025082421,7164,2025-08-24 21:00:00,2025-08-24 18:00:00,2025-08-25 00:00:00,NORMAL,GROUP__7164__0001,CONTROL,548.0,384.0,281.0,314.0,228.0,135.0,84.0,False
CONTROL__7179__2025040621,7179,2025-04-06 21:00:00,2025-04-06 18:00:00,2025-04-07 00:00:00,NORMAL,GROUP__7179__0002,CONTROL,108.0,82.0,91.0,88.0,57.0,39.0,270.0,False
CONTROL__7179__2025082421,7179,2025-08-24 21:00:00,2025-08-24 18:00:00,2025-08-25 00:00:00,NORMAL,GROUP__7179__0002,CONTROL,97.0,113.0,83.0,67.0,56.0,48.0,263.0,False
CONTROL__F3FWY003__2025031700,F3FWY003,2025-03-17 00:00:00,2025-03-16 21:00:00,2025-03-17 03:00:00,NORMAL,GROUP__F3FWY003__0003,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025111700,F3FWY003,2025-11-17 00:00:00,2025-11-16 21:00:00,2025-11-17 03:00:00,NORMAL,GROUP__F3FWY003__0003,CONTROL,770.0,576.0,372.0,73.0,86.0,82.0,105.0,False
CONTROL__9836-PR__2025070701,9836-PR,2025-07-07 01:00:00,2025-07-06 22:00:00,2025-07-07 04:00:00,NORMAL,GROUP__9836-PR__0001,CONTROL,10.0,10.0,102.0,80.0,57.0,98.0,296.0,False
CONTROL__9836-PR__2025031701,9836-PR,2025-03-17 01:00:00,2025-03-16 22:00:00,2025-03-17 04:00:00,NORMAL,GROUP__9836-PR__0001,CONTROL,389.0,219.0,0.0,0.0,0.0,0.0,0.0,False
CONTROL__7248__2025063002,7248,2025-06-30 02:00:00,2025-06-29 23:00:00,2025-06-30 05:00:00,NORMAL,GROUP__7248__0001,CONTROL,47.0,172.0,91.0,92.0,147.0,356.0,1014.0,False
CONTROL__7248__2025041402,7248,2025-04-14 02:00:00,2025-04-13 23:00:00,2025-04-14 05:00:00,NORMAL,GROUP__7248__0001,CONTROL,277.0,62.0,49.0,40.0,71.0,112.0,233.0,False
CONTROL__7163__2025122203,7163,2025-12-22 03:00:00,2025-12-22 00:00:00,2025-12-22 06:00:00,NORMAL,GROUP__7163__0001,CONTROL,12.0,5.0,6.0,9.0,17.0,43.0,85.0,False
CONTROL__7163__2025120103,7163,2025-12-01 03:00:00,2025-12-01 00:00:00,2025-12-01 06:00:00,NORMAL,GROUP__7163__0001,CONTROL,69.0,45.0,48.0,61.0,122.0,290.0,707.0,False
CONTROL__23067__2025090803,23067,2025-09-08 03:00:00,2025-09-08 00:00:00,2025-09-08 06:00:00,NORMAL,GROUP__23067__0001,CONTROL,125.0,62.0,85.0,234.0,394.0,751.0,1165.0,False
CONTROL__23067__2025060903,23067,2025-06-09 03:00:00,2025-06-09 00:00:00,2025-06-09 06:00:00,NORMAL,GROUP__23067__0001,CONTROL,7.0,9.0,6.0,15.0,32.0,39.0,53.0,False
CONTROL__7179__2025060204,7179,2025-06-02 04:00:00,2025-06-02 01:00:00,2025-06-02 07:00:00,NORMAL,GROUP__7179__0003,CONTROL,32.0,37.0,42.0,95.0,203.0,293.0,347.0,False
CONTROL__7179__2025011304,7179,2025-01-13 04:00:00,2025-01-13 01:00:00,2025-01-13 07:00:00,NORMAL,GROUP__7179__0003,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
