station_id,Abs PM_x,incident_id,Abs PM_y,dt,dis
74229,-33.760658,256053,151.07962,11/18/2025 09:54:19,0.25
7168,-33.798195,256112,150.897125,11/18/2025 17:41:19,0.035
7168,-33.798195,256112,150.897125,11/18/2025 17:41:19,0.035
74229,-33.760658,256053,151.07962,11/18/2025 09:54:19,0.25
7162,-34.045811,257241,151.133041,11/27/2025 14:15:33,0.685
7162,-34.045811,257241,151.133041,11/27/2025 14:15:33,0.685
74230,-33.724735,257465,151.086151,11/28/2025 16:45:52,0.443
7179,-33.817272,257591,150.962784,11/29/2025 17:14:25,0.434
F3FWY004,-33.496265,254520,151.187408,11/02/2025 14:38:52,0.045
F3FWY003,-33.560299,254565,151.192551,11/03/2025 09:56:29,0.159
7119-PR,-33.817974,255047,150.981827,11/07/2025 17:05:58,0.012
7119-PR,-33.817974,255047,150.981827,11/07/2025 17:05:58,0.012
7120,-33.886311,255379,151.217911,11/11/2025 18:05:06,0.062
7121,-33.886032,255379,151.218079,11/11/2025 18:05:06,0.035
7179,-33.817272,255844,150.962784,11/16/2025 09:57:00,0.073
7179,-33.817272,255844,150.962784,11/16/2025 09:57:00,0.073
22001,-33.825577,256247,151.233261,11/20/2025 07:27:01,0.488
F3FWY003,-33.560299,256465,151.192551,11/21/2025 16:02:34,0.114
7112,-33.843338,257511,151.043411,11/29/2025 06:26:25,0.086
9658,-33.79353,257657,151.018829,11/30/2025 17:40:24,0.55
74229,-33.760658,254946,151.07962,11/07/2025 08:49:35,0.233
55049,-33.729507,255128,151.30011,11/08/2025 15:58:51,0.819
55049,-33.729507,255128,151.30011,11/08/2025 15:58:51,0.819
33014,-33.806141,255422,151.17952,11/12/2025 08:51:22,0.59
33014,-33.806141,255422,151.17952,11/12/2025 08:51:22,0.59
74230,-33.724735,255653,151.086151,11/14/2025 08:51:04,0.396
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
74229,-33.760658,255854,151.07962,11/16/2025 11:47:25,0.354
53004,-33.75317,256591,151.151077,11/22/2025 23:41:32,0.14
53004,-33.75317,256591,151.151077,11/22/2025 23:41:32,0.14
53004,-33.75317,256591,151.151077,11/22/2025 23:41:32,0.17
53004,-33.75317,256591,151.151077,11/22/2025 23:41:32,0.17
7163,-33.865181,256949,151.171997,11/26/2025 08:07:10,0.63
53004,-33.75317,253985,151.151077,10/28/2025 14:06:40,0.422
68025,-33.816696,254425,150.976623,11/01/2025 06:54:06,0.347
68025,-33.816696,254425,150.976623,11/01/2025 06:54:06,0.347
68025,-33.816696,254425,150.976623,11/01/2025 06:54:06,0.347
68025,-33.816696,254425,150.976623,11/01/2025 06:54:06,0.347
68025,-33.816696,254425,150.976623,11/01/2025 06:54:06,0.347
7251,-33.874916,254748,151.155319,11/05/2025 09:13:12,0.065
F3FWY003,-33.560299,254982,151.192551,11/07/2025 12:45:30,0.08
53004,-33.75317,255280,151.151077,11/10/2025 18:31:15,0.184
53004,-33.75317,255280,151.151077,11/10/2025 18:31:15,0.184
53004,-33.75317,255280,151.151077,11/10/2025 18:31:15,0.184
10011,-33.876652,255476,151.230606,11/12/2025 16:08:13,0.256
7139,-33.876884,255476,151.228683,11/12/2025 16:08:13,0.078
F3FWY001,-33.694206,255482,151.121323,11/12/2025 16:40:18,0.093
F3FWY001,-33.694206,255482,151.121323,11/12/2025 16:40:18,0.093
53003,-33.729225,255733,151.122208,11/14/2025 15:42:50,0.018
53003,-33.729225,255733,151.122208,11/14/2025 15:42:50,0.018
50240,-33.796436,255779,150.987595,11/15/2025 07:13:46,0.674
50240,-33.796436,255779,150.987595,11/15/2025 07:13:46,0.674
7112,-33.843338,254444,151.043411,11/01/2025 10:58:51,0.226
7248,-33.906151,255034,151.040207,11/07/2025 16:00:55,0.383
7163,-33.865181,255262,151.171997,11/10/2025 15:21:54,0.406
7163,-33.865181,255262,151.171997,11/10/2025 15:21:54,0.406
7163,-33.865181,256147,151.171997,11/19/2025 08:43:30,0.365
7274,-33.779202,256248,150.814102,11/20/2025 07:28:24,0.095
7274,-33.779202,256248,150.814102,11/20/2025 07:28:24,0.095
F3FWY003,-33.560299,256286,151.192551,11/20/2025 13:11:25,0.139
7112,-33.843338,256609,151.043411,11/23/2025 09:02:25,0.042
7112,-33.843338,256609,151.043411,11/23/2025 09:02:25,0.042
34016,-33.778187,256641,151.267136,11/23/2025 18:16:08,0.129
34016,-33.778187,256641,151.267136,11/23/2025 18:16:08,0.129
34016,-33.778187,256641,151.267136,11/23/2025 18:16:08,0.129
34016,-33.778187,256641,151.267136,11/23/2025 18:16:08,0.205
7112,-33.843338,256897,151.043411,11/25/2025 17:09:36,0.073
7112,-33.843338,256897,151.043411,11/25/2025 17:09:36,0.073
7120,-33.886311,254550,151.217911,11/03/2025 07:12:36,0.146
7121,-33.886032,254550,151.218079,11/03/2025 07:12:36,0.157
7120,-33.886311,254550,151.217911,11/03/2025 07:12:36,0.146
7121,-33.886032,254550,151.218079,11/03/2025 07:12:36,0.157
T0288,-33.455536,254695,151.205093,11/04/2025 12:37:05,0.125
T0289,-33.455235,254695,151.205383,11/04/2025 12:37:05,0.084
T0290,-33.454796,254695,151.205872,11/04/2025 12:37:05,0.026
T0479-PR,-33.454525,254695,151.206726,11/04/2025 12:37:05,0.063
53004,-33.75317,254814,151.151077,11/05/2025 17:50:31,0.468
F3FWY003,-33.560299,255402,151.192551,11/12/2025 06:48:09,0.283
F3FWY003,-33.560299,255402,151.192551,11/12/2025 06:48:09,0.283
F3FWY003,-33.560299,255402,151.192551,11/12/2025 06:48:09,0.121
F3FWY003,-33.560299,255402,151.192551,11/12/2025 06:48:09,0.121
F3FWY003,-33.560299,255402,151.192551,11/12/2025 06:48:09,0.121
47024,-33.83889,255444,151.029022,11/12/2025 12:06:10,0.225
47024,-33.83889,255444,151.029022,11/12/2025 12:06:10,0.225
47024,-33.83889,255444,151.029022,11/12/2025 12:06:10,0.225
47024,-33.83889,255444,151.029022,11/12/2025 12:06:10,0.225
74230,-33.724735,255814,151.086151,11/15/2025 16:31:33,0.613
74230,-33.724735,255814,151.086151,11/15/2025 16:31:33,0.613
74230,-33.724735,255814,151.086151,11/15/2025 16:31:33,0.613
33014,-33.806141,257416,151.17952,11/28/2025 13:51:27,0.747
7179,-33.817272,257578,150.962784,11/29/2025 15:02:22,0.137
23067,-33.934475,254934,151.15831,11/07/2025 06:24:58,0.537
23067,-33.934475,254934,151.15831,11/07/2025 06:24:58,0.537
23067,-33.934475,254934,151.15831,11/07/2025 06:24:58,0.537
7161,-33.740406,255095,151.060989,11/08/2025 09:32:51,0.341
7126,-34.035271,255387,151.113007,11/11/2025 21:54:47,0.691
7126,-34.035271,255387,151.113007,11/11/2025 21:54:47,0.691
7126,-34.035271,255387,151.113007,11/11/2025 21:54:47,0.691
7126,-34.035271,255387,151.113007,11/11/2025 21:54:47,0.691
7112,-33.843338,256560,151.043411,11/22/2025 17:40:47,0.808
7112,-33.843338,256560,151.043411,11/22/2025 17:40:47,0.808
7112,-33.843338,256560,151.043411,11/22/2025 17:40:47,0.808
7112,-33.843338,256560,151.043411,11/22/2025 17:40:47,0.808
7162,-34.045811,255472,151.133041,11/12/2025 15:43:54,0.023
7162,-34.045811,255472,151.133041,11/12/2025 15:43:54,0.023
7162,-34.045811,255472,151.133041,11/12/2025 15:43:54,0.023
7162,-34.045811,255472,151.133041,11/12/2025 15:43:54,0.023
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.452
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.452
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
33014,-33.806141,255580,151.17952,11/13/2025 14:32:25,0.345
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.056
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.198
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.198
7112,-33.843338,255563,151.043411,11/13/2025 13:12:42,0.198
7120,-33.886311,256351,151.217911,11/20/2025 19:00:07,0.027
7121,-33.886032,256351,151.218079,11/20/2025 19:00:07,0.008
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256664,151.15831,11/24/2025 06:12:44,0.233
23067,-33.934475,256677,151.15831,11/24/2025 07:36:24,0.287
9658,-33.79353,256931,151.018829,11/26/2025 05:00:23,0.203
9658,-33.79353,256931,151.018829,11/26/2025 05:00:23,0.203
53004,-33.75317,256962,151.151077,11/26/2025 09:49:36,0.462
53004,-33.75317,256962,151.151077,11/26/2025 09:49:36,0.462
9658,-33.79353,257082,151.018829,11/26/2025 16:10:44,0.31
T0288,-33.455536,257371,151.205093,11/28/2025 11:03:01,0.017
T0289,-33.455235,257371,151.205383,11/28/2025 11:03:01,0.042
T0290,-33.454796,257371,151.205872,11/28/2025 11:03:01,0.105
T0479-PR,-33.454525,257371,151.206726,11/28/2025 11:03:01,0.181
T0288,-33.455536,257371,151.205093,11/28/2025 11:03:01,0.017
T0289,-33.455235,257371,151.205383,11/28/2025 11:03:01,0.042
T0290,-33.454796,257371,151.205872,11/28/2025 11:03:01,0.105
T0479-PR,-33.454525,257371,151.206726,11/28/2025 11:03:01,0.181
T0288,-33.455536,257371,151.205093,11/28/2025 11:03:01,0.017
T0289,-33.455235,257371,151.205383,11/28/2025 11:03:01,0.042
T0290,-33.454796,257371,151.205872,11/28/2025 11:03:01,0.105
T0479-PR,-33.454525,257371,151.206726,11/28/2025 11:03:01,0.181
23067,-33.934475,254191,151.15831,10/30/2025 10:11:11,0.507
23067,-33.934475,254191,151.15831,10/30/2025 10:11:11,0.507
23067,-33.934475,254191,151.15831,10/30/2025 10:11:11,0.507
7120,-33.886311,255656,151.217911,11/14/2025 09:20:37,0.068
7121,-33.886032,255656,151.218079,11/14/2025 09:20:37,0.101
7120,-33.886311,255656,151.217911,11/14/2025 09:20:37,0.068
7121,-33.886032,255656,151.218079,11/14/2025 09:20:37,0.101
7120,-33.886311,255656,151.217911,11/14/2025 09:20:37,0.068
7121,-33.886032,255656,151.218079,11/14/2025 09:20:37,0.101
F3FWY003,-33.560299,255741,151.192551,11/14/2025 16:23:09,0.151
7270,-33.793304,255900,151.119659,11/17/2025 04:51:46,0.021
7270,-33.793304,255900,151.119659,11/17/2025 04:51:46,0.021
29005,-33.824696,256241,151.093216,11/20/2025 05:19:48,0.45
29005,-33.824696,256241,151.093216,11/20/2025 05:19:48,0.45
29005,-33.824696,256241,151.093216,11/20/2025 05:19:48,0.45
51235,-33.81551,256625,151.101105,11/23/2025 13:01:30,0.217
51235,-33.81551,256625,151.101105,11/23/2025 13:01:30,0.217
51235,-33.81551,256625,151.101105,11/23/2025 13:01:30,0.217
51235,-33.81551,256625,151.101105,11/23/2025 13:01:30,0.217
F3FWY003,-33.560299,255741,151.192551,11/14/2025 16:23:09,0.151
F3FWY003,-33.560299,255741,151.192551,11/14/2025 16:23:09,0.151
F3FWY003,-33.560299,255741,151.192551,11/14/2025 16:23:09,0.151
T0231,-33.838615,256690,151.143753,11/24/2025 09:23:51,0.146
T0231,-33.838615,256690,151.143753,11/24/2025 09:23:51,0.146
T0231,-33.838615,256690,151.143753,11/24/2025 09:23:51,0.146
T0231,-33.838615,256690,151.143753,11/24/2025 09:23:51,0.146
T0231,-33.838615,256690,151.143753,11/24/2025 09:23:51,0.146
7126,-34.035271,257486,151.113007,11/28/2025 18:38:38,0.299
33014,-33.806141,257570,151.17952,11/29/2025 13:35:54,0.595
7248,-33.906151,257614,151.040207,11/30/2025 04:51:08,0.204
7248,-33.906151,257614,151.040207,11/30/2025 04:51:08,0.214
7248,-33.906151,257614,151.040207,11/30/2025 04:51:08,0.214
7248,-33.906151,257614,151.040207,11/30/2025 04:51:08,0.214
10011,-33.876652,254665,151.230606,11/04/2025 08:38:41,0.257
7139,-33.876884,254665,151.228683,11/04/2025 08:38:41,0.431
10011,-33.876652,254665,151.230606,11/04/2025 08:38:41,0.228
7139,-33.876884,254665,151.228683,11/04/2025 08:38:41,0.403
10011,-33.876652,254665,151.230606,11/04/2025 08:38:41,0.228
7139,-33.876884,254665,151.228683,11/04/2025 08:38:41,0.403
10011,-33.876652,254665,151.230606,11/04/2025 08:38:41,0.228
7139,-33.876884,254665,151.228683,11/04/2025 08:38:41,0.403
55049,-33.729507,254705,151.30011,11/04/2025 14:55:35,0.796
55049,-33.729507,254705,151.30011,11/04/2025 14:55:35,0.796
55049,-33.729507,254705,151.30011,11/04/2025 14:55:35,0.796
55049,-33.729507,254705,151.30011,11/04/2025 14:55:35,0.796
7251,-33.874916,254561,151.155319,11/03/2025 09:24:09,0.649
7179,-33.817272,256633,150.962784,11/23/2025 15:00:20,0.202
7179,-33.817272,256633,150.962784,11/23/2025 15:00:20,0.202
F3FWY004,-33.496265,256929,151.187408,11/26/2025 03:24:08,0.167
F3FWY004,-33.496265,256929,151.187408,11/26/2025 03:24:08,0.167
F3FWY004,-33.496265,256929,151.187408,11/26/2025 03:24:08,0.167
F3FWY004,-33.496265,256929,151.187408,11/26/2025 03:24:08,0.167
7120,-33.886311,257172,151.217911,11/27/2025 06:49:09,0.014
7121,-33.886032,257172,151.218079,11/27/2025 06:49:09,0.031
7120,-33.886311,257172,151.217911,11/27/2025 06:49:09,0.597
7121,-33.886032,257172,151.218079,11/27/2025 06:49:09,0.57
7120,-33.886311,257172,151.217911,11/27/2025 06:49:09,0.597
7121,-33.886032,257172,151.218079,11/27/2025 06:49:09,0.57
7120,-33.886311,257172,151.217911,11/27/2025 06:49:09,0.597
7121,-33.886032,257172,151.218079,11/27/2025 06:49:09,0.57
72027,-33.740467,257455,150.984421,11/28/2025 16:13:36,0.864
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
7184,-33.772957,254633,151.135391,11/03/2025 19:00:37,0.291
74229,-33.760658,254905,151.07962,11/06/2025 16:00:13,0.467
7163,-33.865181,255181,151.171997,11/09/2025 18:50:46,0.366
7163,-33.865181,255299,151.171997,11/11/2025 07:53:05,0.026
7270,-33.793304,255607,151.119659,11/13/2025 16:04:01,0.067
7270,-33.793304,255607,151.119659,11/13/2025 16:04:01,0.067
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.326
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.326
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.326
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.326
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.326
68025,-33.816696,256244,150.976623,11/20/2025 06:33:50,0.368
7132,-33.953056,256586,151.137482,11/22/2025 22:45:46,0.915
7132,-33.953056,256586,151.137482,11/22/2025 22:45:46,0.915
7112,-33.843338,256617,151.043411,11/23/2025 11:47:52,0.244
74230,-33.724735,256645,151.086151,11/23/2025 21:15:50,0.96
7120,-33.886311,256776,151.217911,11/24/2025 18:46:01,0.093
7121,-33.886032,256776,151.218079,11/24/2025 18:46:01,0.093
23067,-33.934475,256864,151.15831,11/25/2025 15:01:28,0.199
23067,-33.934475,256864,151.15831,11/25/2025 15:01:28,0.199
7163,-33.865181,256948,151.171997,11/26/2025 07:56:46,0.52
10011,-33.876652,257294,151.230606,11/27/2025 18:44:13,0.293
7139,-33.876884,257294,151.228683,11/27/2025 18:44:13,0.465
33014,-33.806141,254987,151.17952,11/07/2025 13:33:17,0.572
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.026
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.01
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.01
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7153,-33.8651123046875,255451,151.041610717773,11/12/2025 13:39:58,0.015
7112,-33.843338,255887,151.043411,11/16/2025 20:56:11,0.211
F3FWY004,-33.496265,256638,151.187408,11/23/2025 16:19:36,0.301
7251,-33.874916,257143,151.155319,11/26/2025 22:49:22,0.008
7161,-33.740406,257352,151.060989,11/28/2025 09:16:54,0.081
7161,-33.740406,257352,151.060989,11/28/2025 09:16:54,0.081
7161,-33.740406,257484,151.060989,11/28/2025 18:29:49,0.289
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
68025,-33.816696,254427,150.976623,11/01/2025 07:25:42,0.29
F3FWY002,-33.651676,250489,151.137741,09/24/2025 12:16:39,0.464
7184,-33.772957,255268,151.135391,11/10/2025 16:33:57,0.038
51235,-33.81551,256183,151.101105,11/19/2025 14:08:36,0.559
51235,-33.81551,256183,151.101105,11/19/2025 14:08:36,0.559
7251,-33.874916,256412,151.155319,11/21/2025 10:26:24,0.08
7120,-33.886311,256451,151.217911,11/21/2025 14:45:42,0.095
7121,-33.886032,256451,151.218079,11/21/2025 14:45:42,0.127
7120,-33.886311,256451,151.217911,11/21/2025 14:45:42,0.095
7121,-33.886032,256451,151.218079,11/21/2025 14:45:42,0.127
F3FWY002,-33.651676,250489,151.137741,09/24/2025 12:16:39,0.464
F3FWY003,-33.560299,256754,151.192551,11/24/2025 15:35:34,0.921
32029,-33.821175,256790,151.149902,11/24/2025 23:57:52,0.192
33014,-33.806141,256796,151.17952,11/25/2025 06:31:14,0.706
51235,-33.81551,256804,151.101105,11/25/2025 07:25:05,0.456
51235,-33.81551,256804,151.101105,11/25/2025 07:25:05,0.456
51235,-33.81551,256804,151.101105,11/25/2025 07:25:05,0.456
F3FWY002,-33.651676,256928,151.137741,11/26/2025 03:15:17,0.697
F3FWY002,-33.651676,256928,151.137741,11/26/2025 03:15:17,0.697
F3FWY002,-33.651676,256928,151.137741,11/26/2025 03:15:17,0.697
F3FWY002,-33.651676,256928,151.137741,11/26/2025 03:15:17,0.697
7270,-33.793304,257097,151.119659,11/26/2025 16:50:11,0.243
10011,-33.876652,257275,151.230606,11/27/2025 16:47:57,0.293
7139,-33.876884,257275,151.228683,11/27/2025 16:47:57,0.465
10011,-33.876652,257275,151.230606,11/27/2025 16:47:57,0.293
7139,-33.876884,257275,151.228683,11/27/2025 16:47:57,0.465
10011,-33.876652,257275,151.230606,11/27/2025 16:47:57,0.293
7139,-33.876884,257275,151.228683,11/27/2025 16:47:57,0.465
10011,-33.876652,257275,151.230606,11/27/2025 16:47:57,0.293
7139,-33.876884,257275,151.228683,11/27/2025 16:47:57,0.465
7120,-33.886311,257507,151.217911,11/29/2025 02:35:03,0.236
7121,-33.886032,257507,151.218079,11/29/2025 02:35:03,0.235
7120,-33.886311,257507,151.217911,11/29/2025 02:35:03,0.236
7121,-33.886032,257507,151.218079,11/29/2025 02:35:03,0.235
7120,-33.886311,257507,151.217911,11/29/2025 02:35:03,0.236
7121,-33.886032,257507,151.218079,11/29/2025 02:35:03,0.235
7251,-33.874916,253404,151.155319,10/22/2025 14:15:27,0.649
9836-PR,-33.819687,254551,151.117416,11/03/2025 07:38:25,0.073
9836-PR,-33.819687,254551,151.117416,11/03/2025 07:38:25,0.073
9658,-33.79353,254950,151.018829,11/07/2025 09:32:53,0.521
7251,-33.874916,253404,151.155319,10/22/2025 14:15:27,0.649
53004,-33.75317,255907,151.151077,11/17/2025 07:15:59,0.451
53004,-33.75317,255907,151.151077,11/17/2025 07:15:59,0.482
53004,-33.75317,255907,151.151077,11/17/2025 07:15:59,0.482
53004,-33.75317,255907,151.151077,11/17/2025 07:15:59,0.482
55049,-33.729507,256007,151.30011,11/17/2025 21:03:37,0.819
T0288,-33.455536,256079,151.205093,11/18/2025 15:03:49,0.074
T0289,-33.455235,256079,151.205383,11/18/2025 15:03:49,0.117
T0290,-33.454796,256079,151.205872,11/18/2025 15:03:49,0.184
T0479-PR,-33.454525,256079,151.206726,11/18/2025 15:03:49,0.262
7179,-33.817272,256652,150.962784,11/23/2025 22:42:15,0.193
7274,-33.779202,257386,150.814102,11/28/2025 11:53:30,0.05
7274,-33.779202,257386,150.814102,11/28/2025 11:53:30,0.05
7274,-33.779202,257386,150.814102,11/28/2025 11:53:30,0.05
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
7184,-33.772957,254469,151.135391,11/01/2025 15:47:59,0.072
7184,-33.772957,254469,151.135391,11/01/2025 15:47:59,0.072
7120,-33.886311,254535,151.217911,11/02/2025 20:09:47,0.132
7121,-33.886032,254535,151.218079,11/02/2025 20:09:47,0.099
7120,-33.886311,254535,151.217911,11/02/2025 20:09:47,0.132
7121,-33.886032,254535,151.218079,11/02/2025 20:09:47,0.099
7120,-33.886311,254535,151.217911,11/02/2025 20:09:47,0.132
7121,-33.886032,254535,151.218079,11/02/2025 20:09:47,0.099
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
33014,-33.806141,254723,151.17952,11/04/2025 17:20:29,0.233
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
57025,-33.725773,253250,151.219788,10/21/2025 10:38:09,0.349
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.105
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
F3FWY006,-33.395744,255184,151.297058,11/09/2025 19:38:08,0.75
68025,-33.816696,255199,150.976623,11/10/2025 08:17:01,0.377
68025,-33.816696,255199,150.976623,11/10/2025 08:17:01,0.377
T0288,-33.455536,255833,151.205093,11/16/2025 00:05:39,0.169
T0289,-33.455235,255833,151.205383,11/16/2025 00:05:39,0.127
T0290,-33.454796,255833,151.205872,11/16/2025 00:05:39,0.06
T0479-PR,-33.454525,255833,151.206726,11/16/2025 00:05:39,0.037
T0288,-33.455536,255833,151.205093,11/16/2025 00:05:39,0.169
T0289,-33.455235,255833,151.205383,11/16/2025 00:05:39,0.127
T0290,-33.454796,255833,151.205872,11/16/2025 00:05:39,0.06
T0479-PR,-33.454525,255833,151.206726,11/16/2025 00:05:39,0.037
T0288,-33.455536,255833,151.205093,11/16/2025 00:05:39,0.169
T0289,-33.455235,255833,151.205383,11/16/2025 00:05:39,0.127
T0290,-33.454796,255833,151.205872,11/16/2025 00:05:39,0.06
T0479-PR,-33.454525,255833,151.206726,11/16/2025 00:05:39,0.037
50240,-33.796436,256019,150.987595,11/18/2025 06:10:48,0.411
50240,-33.796436,256019,150.987595,11/18/2025 06:10:48,0.411
7120,-33.886311,256427,151.217911,11/21/2025 11:33:35,0.625
7121,-33.886032,256427,151.218079,11/21/2025 11:33:35,0.596
7153,-33.8651123046875,256680,151.041610717773,11/24/2025 08:01:05,0.026
10011,-33.876652,256862,151.230606,11/25/2025 14:35:23,0.115
7139,-33.876884,256862,151.228683,11/25/2025 14:35:23,0.294
7132,-33.953056,256881,151.137482,11/25/2025 15:53:08,0.034
7132,-33.953056,256881,151.137482,11/25/2025 15:53:08,0.034
47024,-33.83889,257292,151.029022,11/27/2025 18:29:56,0.261
74228,-33.723019,248003,151.036606,09/02/2025 16:26:48,0.315
74228,-33.723019,248003,151.036606,09/02/2025 16:26:48,0.315
74228,-33.723019,248003,151.036606,09/02/2025 16:26:48,0.315
74228,-33.723019,248003,151.036606,09/02/2025 16:26:48,0.315
74228,-33.723019,248003,151.036606,09/02/2025 16:26:48,0.315
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.039
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.039
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.134
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.088
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.088
7168,-33.798195,254826,150.897125,11/06/2025 04:14:17,0.088
7112,-33.843338,255214,151.043411,11/10/2025 09:35:54,0.479
22001,-33.825577,256041,151.233261,11/18/2025 08:55:47,0.255
7119-PR,-33.817974,256823,150.981827,11/25/2025 09:54:08,0.113
7119-PR,-33.817974,256823,150.981827,11/25/2025 09:54:08,0.113
7119-PR,-33.817974,256823,150.981827,11/25/2025 09:54:08,0.113
53004,-33.75317,256936,151.151077,11/26/2025 06:25:59,0.394
53004,-33.75317,256936,151.151077,11/26/2025 06:25:59,0.394
53004,-33.75317,257286,151.151077,11/27/2025 18:04:15,0.05
7132,-33.953056,257658,151.137482,11/30/2025 17:49:14,0.915
7132,-33.953056,257658,151.137482,11/30/2025 17:49:14,0.915
53003,-33.729225,255517,151.122208,11/13/2025 07:15:29,0.507
50240,-33.796436,255570,150.987595,11/13/2025 14:11:26,0.094
9836-PR,-33.819687,255618,151.117416,11/13/2025 18:05:13,0.517
7159,-33.888157,255658,150.922974,11/14/2025 09:27:20,0.507
7179,-33.817272,255691,150.962784,11/14/2025 11:41:47,0.191
74230,-33.724735,255975,151.086151,11/17/2025 14:56:17,0.581
74230,-33.724735,255975,151.086151,11/17/2025 14:56:17,0.581
33014,-33.806141,256152,151.17952,11/19/2025 09:21:35,0.567
29005,-33.824696,256789,151.093216,11/24/2025 22:59:20,0.172
7168,-33.798195,258010,150.897125,12/03/2025 16:45:34,0.666
74229,-33.760658,258519,151.07962,12/08/2025 17:26:23,0.017
7119-PR,-33.817974,258628,150.981827,12/09/2025 17:32:32,0.01
33014,-33.806141,258760,151.17952,12/10/2025 17:09:30,0.706
7179,-33.817272,259184,150.962784,12/14/2025 02:51:24,0.091
7251,-33.874916,258710,151.155319,12/10/2025 13:57:11,0.649
7179,-33.817272,259339,150.962784,12/16/2025 08:30:49,0.153
7120,-33.886311,259366,151.217911,12/16/2025 12:59:21,0.409
7121,-33.886032,259366,151.218079,12/16/2025 12:59:21,0.381
T0345,-33.689632,259488,151.097748,12/17/2025 15:20:22,0.428
7112,-33.843338,259785,151.043411,12/20/2025 06:19:39,0.177
